name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Candidatus Kinetoplastibacterium oncopeltii TCC290E	1208920	strain	810172	2	2	0.0
Gemmata massiliana	1210884	species	10135216	1	0	0.0
Legionella fallonii LLAP-10	1212491	strain	4434890	1	0	0.0
Corynebacterium maris DSM 45190	1224163	strain	2833547	1	0	0.0
Mycolicibacterium mucogenicum DSM 44124	1226753	strain	6099273	1	0	0.0
Paraburkholderia phenoliruptrix BR3459a	1229205	strain	7651131	1	1	0.0
Herbaspirillum rubrisubalbicans Os34	1235827	strain	6122717	1	1	0.0
Mesotoga infera	1236046	species	2965660	1	0	0.0
Janthinobacterium sp. B9-8	1236179	species	4726850	1	0	0.0
Sodalis praecaptivus	1239307	species	5159425	1	0	0.0
Pseudomonas resinovorans NBRC 106553	1245471	strain	6484828	2	0	0.0
Burkholderia pseudomallei MSHR146	1249471	strain	7313103	1	1	0.0
Burkholderia pseudomallei MSHR491	1249473	strain	7356376	1	1	0.0
Burkholderia thailandensis H0587	1249663	strain	6768375	1	1	0.0
Burkholderia thailandensis USAMRU Malaysia #20	1249667	strain	6684359	1	1	0.0
Burkholderia ubonensis MSMB22	1249668	strain	7189071	1	1	0.0
Cupriavidus gilardii CR3	1267562	strain	5578743	9	4	0.0
Liberibacter crescens	1273132	species	1522119	1	1	0.0
Keratinibaculum paraultunense	1278232	species	2307997	1	1	0.0
Vibrio jasicida 090810c	1280002	strain	5989523	1	0	0.0
Azotobacter vinelandii CA	1283330	strain	5366370	1	0	0.0
Azotobacter vinelandii CA6	1283331	strain	5323210	1	0	0.0
cyanobacterium endosymbiont of Braarudosphaera bigelowii	1285375	leaf	1491611	1	1	0.0
Peptoclostridium acidaminophilum DSM 3953	1286171	strain	3055036	3	3	0.0
Brachyspira hampsonii	1287055	species	3189639	1	0	0.0
Anaerococcus obesiensis	1287640	species	1894618	1	0	0.0
Diaphorobacter aerolatus	1288495	species	4948189	1	1	0.0
Methylogaea oryzae	1295382	species	4018824	1	0	0.0
Burkholderia pseudomallei HBPUB10134a	1306418	strain	7218403	1	1	0.0
Burkholderia pseudomallei MSHR5855	1306421	strain	7297804	16	1	0.0
Ralstonia pseudosolanacearum	1310165	species	45915883	176	0	0.0
Ralstonia syzygii subsp. celebesensis	1310168	subspecies	5185188	14	4	0.0
Brevundimonas albigilva	1312364	species	3336758	1	0	0.0
Anoxybacter fermentans	1323375	species	3557532	3	3	0.0
Cycloclasticus zancles	1329899	species	0	1	0	0.0
Yersinia pestis 2944	1345702	strain	4672740	1	0	0.0
Thermoclostridium stercorarium subsp. leptospartum DSM 9219	1346611	strain	3148357	1	0	0.0
Adlercreutzia equolifaciens DSM 19450	1384484	strain	2862526	1	0	0.0
Burkholderia mayonis	1385591	species	13948444	1	0	0.0
Cupriavidus sp. USMAHM13	1389192	species	7820821	7	5	0.0
Labilithrix luteola	1391654	species	12191466	1	0	0.0
Priestia filamentosa	1402861	species	5313985	1	0	0.0
Paraburkholderia phytofirmans OLGA172	1417228	strain	8574890	2	0	0.0
Companilactobacillus alimentarius DSM 20249	1423720	strain	2401923	1	0	0.0
Paenibacillus polymyxa CR1	1429244	strain	6019882	2	2	0.0
Burkholderia pseudomallei B03	1439854	strain	7264759	1	1	0.0
Leptospirillum ferriphilum YSK	1441628	strain	2330585	3	0	0.0
Bacillus anthracis str. V770-NP-1R	1449979	strain	5410397	1	0	0.0
Candidatus Atelocyanobacterium	1453359	genus	0	1	0	0.0
Bacillus cereus D17	1454382	strain	5590358	1	0	0.0
Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1901	1454598	strain	4587202	1	1	0.0
Klebsiella quasipneumoniae	1463165	species	414840829	1	0	0.0
Burkholderia sp. 2002721687	1468409	species	7285824	2	2	0.0
Jeotgalibaca	1470540	genus	0	1	0	0.0
Cupriavidus sp. KK10	1478019	species	8350386	13	0	0.0
Corynebacterium sp. ATCC 6931	1487956	species	2471920	1	1	0.0
Pseudomonas sp. Os17	1500686	species	6885464	1	1	0.0
Erysipelothrix larvae	1514105	species	2511486	2	1	0.0
Acinetobacter seifertii	1530123	species	106138305	1	0	0.0
Methylomonas denitrificans	1538553	species	5172098	1	0	0.0
Marinitoga sp. 1137	1545835	species	2290181	1	0	0.0
Bradymonas sediminis	1548548	species	5045683	3	3	0.0
Mycoavidus cysteinexigens	1553431	species	2795004	3	0	0.0
Rugosibacter aromaticivorans	1565605	species	2934611	1	0	0.0
Candidatus Kinetoplastibacterium sorsogonicusi	1576550	species	741697	1	0	0.0
Niveispirillum cyanobacteriorum	1612173	species	6048780	2	2	0.0
Geminocystis sp. NIES-3709	1617448	species	4426059	1	0	0.0
Cnuibacter physcomitrellae	1619308	species	4351649	1	0	0.0
Sulfuricaulis limicola	1620215	species	2864672	1	1	0.0
Candidatus Nitrosoglobus terrae	1630141	species	2018309	1	0	0.0
Leptospirillum sp. Group II 'CF-1'	1660083	species	2709324	3	0	0.0
Methylophilus sp. TWE2	1662285	species	3079044	1	0	0.0
Egibacter rhizosphaerae	1670831	species	4637169	2	2	0.0
Sulfurifustis variabilis	1675686	species	3958814	1	0	0.0
Vitreoscilla massiliensis	1689272	species	3727721	1	0	0.0
Oryzomicrobium terrae	1735038	species	3526415	1	0	0.0
Ancylobacter pratisalsi	1745854	species	4778271	1	0	0.0
Fluviibacter phosphoraccumulans	1751046	species	7162489	6	0	0.0
Nostoc sp. NIES-3756	1751286	species	6987571	1	0	0.0
Candidatus Viadribacter manganicus	1759059	species	3732719	1	0	0.0
Mesoaciditogales	1769716	order	0	1	0	0.0
Nocardioides rotundus	1774216	species	4088569	1	1	0.0
Glutamicibacter mishrai	1775880	species	3679307	1	0	0.0
Chromobacterium rhizoryzae	1778675	species	10503097	2	0	0.0
Burkholderia sp. PAMC 26561	1795043	species	9055344	3	0	0.0
Burkholderia sp. PAMC 28687	1795874	species	6881273	3	0	0.0
Longicatena caecimuris	1796635	species	3103757	3	3	0.0
Herminiimonas arsenitoxidans	1809410	species	3784322	1	0	0.0
Immundisolibacter cernigliae	1810504	species	3243537	1	1	0.0
Wolbachia endosymbiont of Cruorifilaria tuberocauda	1812111	species	863988	1	0	0.0
Nitrosococcus wardiae	1814290	species	4022640	6	0	0.0
Paraburkholderia	1822464	genus	0	4	0	0.0
Bacillus sp. FJAT-14266	1837130	species	4109356	3	0	0.0
Lacunisphaera limnophila	1838286	species	4199284	2	0	0.0
Neisseria weixii	1853276	species	2511904	5	2	0.0
Neisseria chenwenguii	1853278	species	2496444	1	0	0.0
Halothiobacillus sp. LS2	1860122	species	2908964	2	0	0.0
Legionella clemsonensis	1867846	species	3272100	1	1	0.0
Allofrancisella	1869285	genus	0	1	0	0.0
Microcoleaceae	1892252	family	0	1	0	0.0
Oscillatoriaceae	1892254	family	0	1	0	0.0
Boudabousia tangfeifanii	1912795	species	2207832	9	0	0.0
Candidatus Erwinia haradaeae	1922217	species	9874085	3	0	0.0
Microcystis sp. MC19	1967666	species	5020243	1	0	0.0
Candidatus Profftia lariciata	1987921	species	1206213	1	1	0.0
Francisella adeliensis	2007306	species	4108321	8	0	0.0
Herbaspirillum robiniae	2014887	species	5445269	25	2	0.0
Candidatus Vallotia lariciata	2018052	species	1125782	2	1	0.0
Azoarcus sp. DD4	2027405	species	5400077	1	0	0.0
Dongshaea marina	2047966	species	5112152	1	0	0.0
Bacillus sp. Lzh-5	2049935	species	4024750	1	1	0.0
Olleya sp. Bg11-27	2058135	species	4314320	1	0	0.0
Planococcus sp. MB-3u-03	2058136	species	3614431	1	0	0.0
Aquella oligotrophica	2067065	species	2820660	2	1	0.0
Aromatoleum pumilum	2067960	species	3225512	2	0	0.0
Pseudomonas sp. SWI6	2083051	species	5652054	1	1	0.0
Moorella sp. Hama-1	2138101	species	3324617	3	0	0.0
Pseudomonas sp. SXM-1	2169583	species	7226716	1	0	0.0
Thauera hydrothermalis	2184083	species	3059321	2	0	0.0
Chromobacterium phragmitis	2202141	species	9608459	1	0	0.0
Paraburkholderia dokdonella	2211211	species	4404244	1	0	0.0
Pseudomonas sp. SGAir0191	2217867	species	5071227	2	0	0.0
Planococcus halotolerans	2233542	species	3519247	1	0	0.0
Blastochloris tepida	2233851	species	3949390	1	0	0.0
Gallaecimonas mangrovi	2291597	species	4071977	1	0	0.0
Chromobacterium sp. Rain0013	2292447	species	4995443	2	0	0.0
Flavobacterium sp. CJ74	2294119	species	4843008	1	0	0.0
Microcoleus vaginatus HSN003	2303329	strain	6756317	12	0	0.0
Phototrophicales	2364208	order	0	2	0	0.0
Nocardioides sp. WS12	2486272	species	5171066	1	1	0.0
Sutterella megalosphaeroides	2494234	species	2725161	6	0	0.0
Iodobacter ciconiae	2496266	species	3877377	1	0	0.0
Candidatus Babeliales	2497644	order	0	1	0	0.0
Streptomonospora litoralis	2498135	species	5814190	1	1	0.0
Zhaonella formicivorans	2528593	species	3314304	1	0	0.0
Pseudomonas sp. S150	2559074	species	6304843	4	4	0.0
Paracoccus liaowanqingii	2560053	species	4925228	1	0	0.0
Polyangium aurulentum	2567896	species	12320079	1	0	0.0
Burkholderia sp. DHOD12	2571746	species	8576517	67	54	0.0
Paraburkholderia acidiphila	2571747	species	7804892	23	4	0.0
Paraburkholderia acidisoli	2571748	species	7945061	53	36	0.0
Vibrio taketomensis	2572923	species	8665221	1	0	0.0
Nibricoccus aquaticus	2576891	species	4730447	2	0	0.0
Thiomicrorhabdus sediminis	2580412	species	2373486	2	1	0.0
Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	2583588	leaf	145867710	1	0	0.0
Sutterella faecalis	2584944	species	2987884	6	0	0.0
Pseudomonas sp. SWI7	2587597	species	4931431	5	0	0.0
Francisella sp. Scap27	2589986	species	1967290	4	0	0.0
Kaustia mangrovi	2593653	species	4630536	3	0	0.0
Comamonas sp. NLF-7-7	2597701	species	3333437	4	2	0.0
Geobacter sp. FeAm09	2597769	species	4099068	1	0	0.0
Microvenator marinus	2600177	species	5847748	1	0	0.0
Flavobacterium alkalisoli	2602769	species	3985855	1	0	0.0
Paraburkholderia dioscoreae	2604047	species	8347503	1	0	0.0
Pseudomonas lalkuanensis	2604832	species	11894179	2	0	0.0
Chromobacterium paludis	2605945	species	4279774	9	8	0.0
Bacillus sp. BS98	2608254	species	5858218	1	1	0.0
Pseudomonas sp. CFA	2651048	species	6136274	6	1	0.0
Geomonas	2651583	genus	0	1	0	0.0
Mycoavidus sp. B2-EB	2651972	species	1876900	3	0	0.0
Pelistega ratti	2652177	species	2326689	1	0	0.0
Paraburkholderia atlantica	2654982	species	7884858	2	0	0.0
Candidatus Mycosynbacter amalyticus	2665156	species	1081308	1	0	0.0
Aminobacter sp. MDW-2	2666139	species	6607828	1	0	0.0
Cylindrospermopsis curvispora GIHE-G1	2666332	strain	4057210	2	0	0.0
Sulfuriferula nivalis	2675298	species	3435893	1	1	0.0
Pulveribacter	2678886	genus	0	1	0	0.0
Ephemeroptericola	2680021	genus	0	1	0	0.0
Pseudomonas bijieensis	2681983	species	13399316	5	1	0.0
Iocasia fonsfrigidae	2682810	species	3926493	1	0	0.0
Spartinivicinus ruber	2683272	species	6687090	7	7	0.0
Polynucleobacter sp. MWH-UH24A	2689110	species	1915272	10	6	0.0
Ktedonosporobacter	2692417	genus	0	2	0	0.0
Xylophilus rhododendri	2697032	species	5873400	29	0	0.0
Bombella sp. KACC 21507	2697033	species	2022239	3	1	0.0
Pseudomonas sp. MTM4	2705472	species	4694626	2	1	0.0
Caballeronia sp. SBC2	2705547	species	9323419	6	0	0.0
Caballeronia sp. SBC1	2705548	species	8848153	5	1	0.0
Adlercreutzia hattorii	2707299	species	2908404	1	0	0.0
Actinomyces sp. zg-332	2708340	species	1540829	1	0	0.0
Psychrobacter sp. WY6	2708350	species	3489995	1	0	0.0
Massilia sp. Se16.2.3	2709303	species	5351291	1	1	0.0
Diaphorobacter sp. HDW4A	2714924	species	6761832	3	0	0.0
Streptomyces sp. S1D4-11	2721246	species	12276515	1	0	0.0
Streptomyces sp. Z423-1	2730915	species	9460473	1	0	0.0
Gemmatimonas groenlandica	2732249	species	5179092	3	2	0.0
Herbiconiux sp. SALV-R1	2735133	species	4522361	1	0	0.0
Acidovorax sp. YS12	2738413	species	5037797	1	0	0.0
Pseudomonas sp. B14-6	2738843	species	6766112	2	0	0.0
Deefgea piscis	2739061	species	7003944	4	0	0.0
Pseudomonas kermanshahensis	2745482	species	5973289	2	0	0.0
Pseudomonas vanderleydeniana	2745495	species	7026924	2	0	0.0
Dyadobacter sandarakinus	2747268	species	6071216	1	0	0.0
Pseudomonas sp. ABC1	2748080	species	4035896	1	0	0.0
Koleobacter methoxysyntrophicus	2751313	species	3102782	3	3	0.0
Changpingibacter yushuensis	2758440	species	2661583	9	0	0.0
Gordonia jinghuaiqii	2758710	species	5184113	1	0	0.0
Nostoc sp. MS1	2764711	species	7901148	1	0	0.0
Sulfurimicrobium	2772198	genus	0	2	0	0.0
Aminobacter sp. SR38	2774562	species	7367353	1	0	0.0
Pseudomonas sp. ADPe	2774873	species	7240218	1	0	0.0
Rhizobium sp. TH2	2775403	species	6439517	6	2	0.0
Stenotrophomonas sp. CW117	2775920	species	4090129	1	0	0.0
Corynebacterium sp. FDAARGOS 1242	2778078	species	2774993	1	0	0.0
Clostridium sp. 'deep sea'	2779445	species	3831732	1	0	0.0
Leifsonia sp. ZF2019	2781978	species	4343633	1	0	0.0
Azospira inquinata	2785627	species	6554830	1	0	0.0
Erythrobacter sp. A30-3	2785907	species	3525806	2	2	0.0
Candidatus Nitrosacidococcus	2796146	genus	0	1	0	0.0
Usitatibacteraceae	2803844	family	0	2	0	0.0
Paludibacterium sp. B53371	2806263	species	3626872	2	0	0.0
Pseudomonas sp. PDNC002	2811422	species	6393486	9	1	0.0
Methylomonas sp. EFPC1	2812647	species	4993755	1	0	0.0
Caballeronia sp. M1242	2814653	species	5755538	2	0	0.0
Alkalibacter rhizosphaerae	2815577	species	2449552	1	1	0.0
Sedimentibacter sp. zth1	2816908	species	3133930	2	1	0.0
Ottowia testudinis	2816950	species	4320685	1	1	0.0
Spiractinospora alimapuensis	2820884	species	5864354	1	0	0.0
Chloracidobacterium sp. 2	2821537	strain	3766674	1	1	0.0
Stappiaceae	2821832	family	0	1	0	0.0
Phnomibacter	2836216	genus	0	1	0	0.0
Cupriavidus sp. EM10	2839983	species	6658510	21	11	0.0
Mycoavidus sp. HKI	2840467	species	2254889	4	0	0.0
Ralstonia sp. 56D2	2842456	species	5310536	51	4	0.0
Miltoncostaeales	2843198	order	0	1	0	0.0
Atribacterales	2847775	order	0	2	0	0.0
Comamonas sp. NLF-1-9	2853163	species	3032465	2	0	0.0
Flavobacterium litorale	2856519	species	2725095	1	0	0.0
Massilia sp. NP310	2861282	species	6070534	4	0	0.0
Brevundimonas sp. PAMC22021	2861285	species	2915592	1	0	0.0
Horticoccus luteus	2862869	species	4320198	2	0	0.0
Deefgea tanakiae	2865840	species	3557673	2	0	0.0
Cardiobacterium sp. Marseille-Q4385	2866573	species	2627365	3	0	0.0
Pseudomonas sp. MM211	2866808	species	5281862	1	1	0.0
Cellulomonas sp. C5510	2871170	species	4150393	1	0	0.0
Pseudomonas sp. SC3(2021)	2871493	species	6255857	1	0	0.0
Nocardioides coralli	2872154	species	3527132	1	0	0.0
Kinneretia sp. XES5	2877940	species	5810938	1	1	0.0
Caballeronia sp. Lep1P3	2878150	species	6178487	1	0	0.0
Caballeronia sp. SL2Y3	2878151	species	5511597	2	0	0.0
Caballeronia sp. Sq4a	2878152	species	6008638	2	0	0.0
Arsenophonus apicola	2879119	species	3639254	2	1	0.0
Arthrobacter sp. FW305-BF8	2879617	species	5113695	1	0	0.0
Ralstonia sp. RS642	2880988	species	5838575	2	2	0.0
Ralstonia sp. RS647	2880989	species	5916874	39	36	0.0
Methylophaga pinxianii	2881052	species	3225757	8	0	0.0
Citrifermentans	2883512	genus	0	1	0	0.0
Cupriavidus sp. MP-37	2884455	species	6114217	1	0	0.0
Bacillus sp. CMF12	2884834	species	5298346	3	0	0.0
Stenotrophomonas sp. SI-NJAU-1	2886359	species	4444096	1	1	0.0
Moraxellales	2887326	order	0	1	0	0.0
Pseudomonas oryziphila	2894079	species	6049604	2	2	0.0
Faecalibacter bovis	2898187	species	2835235	1	0	0.0
Tannockella kyphosi	2899121	species	2260890	1	1	0.0
Paralcaligenes sp. KSB-10	2901142	species	4450628	1	1	0.0
Vibrio campbellii ATCC BAA-1116	2902295	strain	12090206	1	1	0.0
Dyadobacter sp. CY399	2906443	species	6272774	1	0	0.0
Dyadobacter sp. LJ419	2906456	species	7171767	1	0	0.0
Suttonella sp. R2A3	2908648	species	1989117	1	0	0.0
Shewanella sp. OM3-2	2908650	species	4092736	1	0	0.0
Dyadobacter sp. CY22	2909339	species	6083856	1	0	0.0
Neisseria sp. Dent CA1/247	2912675	species	2749212	1	0	0.0
Wielerella bovis	2917790	species	11784271	1	1	0.0
Endozoicomonas sp. Mp262	2919499	species	5194638	1	1	0.0
Ignatzschineria sp. HR5S32	2923279	species	3074733	2	1	0.0
Acuticoccus sp. I52.16.1	2928472	species	5526513	1	1	0.0
Bacillus sp. H8-1	2930532	species	5316814	3	0	0.0
Streptomyces sp. RerS4	2942449	species	7543621	1	0	0.0
Mycoplasma sp. 2045	2967301	species	765084	1	1	0.0
Mycoavidus sp. SF9855	2968475	species	2227690	4	0	0.0
Aquiluna sp. KACHI24	2968831	species	1459348	1	1	0.0
Stutzerimonas frequens	2968969	species	18026985	4	0	0.0
Pseudomonas sp. LS1212	2972478	species	5689345	3	1	0.0
Pseudomonas sp. GCEP-101	2974552	species	6229841	10	0	0.0
Sphaerotilaceae	2975441	family	0	2	0	0.0
Streptomyces sp. BI87	2987521	species	6795081	1	0	0.0
Halomonas sp. BDJS001	2992143	species	4973483	1	1	0.0
